userId,itemId
1000,1231
1001,2683
1001,3646
1001,1162
1001,3334
1001,1221
1001,2699
1001,898
1001,3930
1001,914
1001,2732
1002,1222
1002,1994
1002,3618
1002,801
1002,63
1002,3462
1002,2530
1002,73
1002,1242
1002,3801
1003,337
1003,1256
1003,1641
1003,1247
1003,2028
1003,527
1003,442
1003,1394
1003,1208
1003,169
1004,1266
1004,1839
1004,144
1004,2959
1004,868
1004,36
1004,3255
1004,2142
1004,587
1004,2001
1005,266
1005,2959
1005,1333
1005,1758
1005,3327
1005,161
1005,3479
1005,1625
1005,1957
1005,2142
1006,2762
1006,3512
1006,1329
1006,902
1006,799
1006,1304
1006,1580
1006,181
1006,2548
1006,1721
1007,2858
1007,3176
1007,34
1007,3108
1007,1370
1007,3793
1007,590
1007,1276
1007,110
1007,357
1008,3861
1008,3507
1008,840
1008,2918
1008,1361
1008,1839
1008,2243
1008,1226
1008,815
1008,1276
1009,2599
1009,3176
1009,1213
1009,2641
1009,1203
1009,920
1009,225
1009,2529
1009,3299
1009,2772
1010,2133
1010,3114
1010,2095
1010,3399
1010,3785
1010,3741
1010,2746
1010,996
1010,3485
1010,1588
1011,2005
1011,1967
1011,3535
1011,2396
1011,2572
1011,1394
1011,3327
1011,3008
1011,3614
1011,71
1012,2000
1012,354
1012,2335
1012,1097
1012,1358
1012,531
1012,3325
1012,1374
1012,1911
1012,1246
1013,367
1013,2291
1013,2750
1013,846
1013,1073
1013,1449
1013,3602
1013,270
1013,3720
1013,2674
1014,1252
1014,1220
1014,1247
1014,303
1014,3706
1014,1073
1014,1041
1014,1274
1014,3948
1014,1204
1015,2070
1015,2987
1015,2701
1015,2973
1015,3267
1015,333
1015,3176
1015,541
1015,2706
1015,1580
1016,3317
1016,3871
1016,1947
1016,150
1016,1464
1016,3258
1016,47
1016,1225
1016,3758
1016,1041
1017,3574
1017,1256
1017,2516
1017,748
1017,3624
1017,3682
1017,1645
1017,3555
1017,237
1017,3113
1018,318
1018,2012
1018,1732
1018,2176
1018,2465
1018,2701
1018,432
1018,2321
1018,3753
1018,1227
1019,12
1019,3357
1019,432
1019,2042
1019,3683
1019,1252
1019,222
1019,3685
1019,3249
1019,974
1020,2193
1020,2259
1020,3911
1020,2530
1020,3606
1020,3015
1020,22
1020,3017
1020,3831
1020,2571
1021,1950
1021,3793
1021,2915
1021,2336
1021,1214
1021,2142
1021,1518
1021,3911
1021,597
1021,1923
1022,302
1022,1644
1022,2301
1022,456
1022,2160
1022,2456
1022,81
1022,72
1022,2424
1022,381
1023,3548
1023,1244
1023,3481
1023,3744
1023,3578
1023,1085
1023,2354
1023,442
1023,3301
1023,303
1024,222
1024,3747
1024,1264
1024,3039
1024,597
1024,2997
1024,627
1024,377
1024,3476
1024,417
1025,2987
1025,2355
1025,2672
1025,3428
1025,2701
1025,3108
1025,144
1025,5
1025,2424
1025,3605
1026,3570
1026,1230
1026,515
1026,2181
1026,2042
1026,2917
1026,3157
1026,2302
1026,3897
1026,2638
1027,954
1027,1247
1027,62
1027,3608
1027,88
1027,1646
1027,1243
1027,3948
1027,2997
1027,1080
1028,3386
1028,270
1028,2019
1028,2393
1028,3324
1028,2701
1028,3948
1028,44
1028,2972
1028,2391
1029,1994
1029,3330
1029,3462
1029,3831
1029,25
1029,1455
1029,1347
1029,3328
1029,2048
1029,1616
1030,3363
1030,440
1030,3390
1030,1748
1030,3730
1030,1729
1030,2102
1030,2607
1030,2706
1030,261
1031,3513
1031,3916
1031,2009
1031,26
1031,316
1031,2011
1031,1088
1031,3646
1031,3539
1031,750
1032,1247
1032,1419
1032,48
1032,1733
1032,3461
1032,1032
1032,20
1032,1525
1032,1839
1032,3584
1033,2404
1033,194
1033,3828
1033,1750
1033,3330
1033,3328
1033,2996
1033,1391
1033,2506
1033,2817
1034,1307
1034,1242
1034,553
1034,3593
1034,1244
1034,2038
1034,2555
1034,2013
1034,3578
1034,2987
1035,2712
1035,1754
1035,1676
1035,3602
1035,2130
1035,1923
1035,3693
1035,534
1035,1
1035,3249
1036,926
1036,1276
1036,1957
1036,89
1036,3436
1036,1625
1036,405
1036,3507
1036,2401
1036,2272
1037,3564
1037,3625
1037,1225
1037,3484
1037,750
1037,1562
1037,3826
1037,1760
1037,3534
1037,1387
1038,1643
1038,2931
1038,3598
1038,3211
1038,2555
1038,2376
1038,2128
1038,376
1038,1205
1038,3117
1039,2713
1039,3176
1039,2565
1039,278
1039,2719
1039,608
1039,3793
1039,2720
1039,2987
1039,1061
1040,3629
1040,1999
1040,2436
1040,1028
1040,1086
1040,2877
1040,1247
1040,1228
1040,3316
1040,3700
1041,2599
1041,3176
1041,2759
1041,899
1041,2706
1041,2396
1041,1221
1041,423
1041,1394
1041,2904
1042,3439
1042,1266
1042,810
1042,2762
1042,3176
1042,1287
1042,2942
1042,2964
1042,2713
1042,2643
1043,2000
1043,2762
1043,32
1043,81
1043,3822
1043,3638
1043,1215
1043,3706
1043,514
1043,555
1044,2354
1044,551
1044,2792
1044,1356
1044,19
1044,2438
1044,2288
1044,2624
1044,1907
1044,356
1045,342
1045,3952
1045,933
1045,2974
1045,2710
1045,1060
1045,3713
1045,1088
1045,2722
1045,104
1046,3548
1046,3435
1046,1762
1046,3238
1046,3844
1046,2883
1046,3793
1046,3602
1046,1317
1046,2551
1047,2959
1047,1732
1047,1953
1047,2395
1047,1531
1047,318
1047,2613
1047,1162
1047,1247
1047,3129
1048,3481
1048,1831
1048,1758
1048,1274
1048,3511
1048,3176
1048,2976
1048,780
1048,2987
1048,2302
1049,34
1049,2683
1049,2959
1049,80
1049,3418
1049,535
1049,1208
1049,293
1049,3578
1049,2424
1050,3513
1050,3481
1050,1214
1050,2395
1050,3827
1050,3916
1050,1909
1050,3755
1050,1552
1050,1207
1051,1333
1051,926
1051,3593
1051,2550
1051,933
1051,2422
1051,3913
1051,2966
1051,3146
1051,2014
1052,1066
1052,1027
1052,357
1052,3564
1052,3087
1052,3568
1052,3593
1052,276
1052,3158
1052,1233
1053,3771
1053,3704
1053,3615
1053,1186
1053,1419
1053,3036
1053,356
1053,410
1053,3702
1053,3146
1054,3189
1054,2987
1054,3863
1054,1148
1054,2762
1054,3147
1054,3751
1054,858
1054,1407
1054,3015
1055,162
1055,1500
1055,3915
1055,2881
1055,2819
1055,2797
1055,2424
1055,3765
1055,1094
1055,1008
1056,380
1056,1358
1056,1581
1056,1217
1056,3769
1056,2947
1056,3018
1056,1219
1056,1511
1056,2983
1057,3785
1057,3089
1057,3593
1057,2681
1057,1962
1057,3951
1057,354
1057,1833
1057,3114
1057,351
1058,1244
1058,1080
1058,2132
1058,1748
1058,1225
1058,2012
1058,2987
1058,3421
1058,2917
1058,2861
1059,1955
1059,1191
1059,2488
1059,930
1059,3948
1059,1270
1059,2858
1059,590
1059,531
1059,161
1060,3864
1060,27
1060,3755
1060,546
1060,2395
1060,2162
1060,3177
1060,750
1060,1005
1060,524
1061,3744
1061,902
1061,1721
1061,2948
1061,3752
1061,410
1061,2762
1061,1196
1061,1374
1061,3578
1062,3863
1062,342
1062,2883
1062,1990
1062,1204
1062,2761
1062,2176
1062,3317
1062,2017
1062,3744
1063,908
1063,367
1063,3451
1063,3952
1063,551
1063,3623
1063,3825
1063,2289
1063,3798
1063,1396
1064,3793
1064,2395
1064,3301
1064,3910
1064,2763
1064,3255
1064,5
1064,1950
1064,1214
1064,1036
1065,46
1065,1265
1065,1529
1065,1088
1065,2292
1065,1092
1065,3090
1065,745
1065,3760
1065,919
1066,2266
1066,1263
1066,2683
1066,2903
1066,3626
1066,1927
1066,3146
1066,3176
1066,2707
1066,1028
1067,780
1067,3317
1067,1278
1067,1035
1067,3769
1067,3157
1067,1214
1067,343
1067,3273
1067,2861
1068,1449
1068,1073
1068,2672
1068,1955
1068,3039
1068,2898
1068,3753
1068,2231
1068,3623
1068,1162
1069,3915
1069,3863
1069,1580
1069,910
1069,2735
1069,317
1069,99
1069,1012
1069,3616
1069,590
1070,3902
1070,2683
1070,2791
1070,3952
1070,2076
1070,2931
1070,3948
1070,3
1070,3629
1070,296
1071,1537
1071,608
1071,1024
1071,1294
1071,3147
1071,2470
1071,3548
1071,611
1071,455
1071,1371
1072,2791
1072,198
1072,2424
1072,1358
1072,2662
1072,1225
1072,2395
1072,592
1072,3175
1072,2311
1073,1217
1073,457
1073,2176
1073,3578
1073,2764
1073,1090
1073,3436
1073,1911
1073,2302
1073,2155
1074,2529
1074,2985
1074,2916
1074,2710
1074,2407
1074,2949
1074,2311
1074,3617
1074,663
1074,692
1075,1228
1075,1092
1075,1244
1075,3033
1075,750
1075,2059
1075,3105
1075,2797
1075,2662
1075,3592
1076,3869
1076,618
1076,1061
1076,1226
1076,592
1076,1580
1076,3819
1076,3481
1076,1949
1076,2609
1077,3539
1077,2996
1077,3791
1077,2053
1077,3359
1077,1092
1077,1304
1077,316
1077,3753
1077,2337
1078,369
1078,393
1078,215
1078,1228
1078,2571
1078,3074
1078,1212
1078,3831
1078,2133
1078,476
1079,1320
1079,3629
1079,3766
1079,185
1079,1238
1079,1623
1079,2974
1079,1291
1079,3724
1079,1203
1080,1682
1080,3255
1080,1924
1080,589
1080,1556
1080,317
1080,546
1080,999
1080,592
1080,236
1081,50
1081,3639
1081,1162
1081,34
1081,145
1081,63
1081,105
1081,441
1081,3507
1081,1784
1082,780
1082,2985
1082,2968
1082,2660
1082,3307
1082,610
1082,3608
1082,2791
1082,3326
1082,3859
1083,3450
1083,3273
1083,1597
1083,1826
1083,1947
1083,3688
1083,1073
1083,2437
1083,1527
1083,3946
1084,2628
1084,2396
1084,60
1084,673
1084,954
1084,318
1084,1921
1084,2321
1084,3851
1084,1291
1085,2371
1085,1233
1085,3173
1085,3785
1085,2019
1085,1032
1085,18
1085,3468
1085,2067
1085,801
1086,3827
1086,1125
1086,1089
1086,3916
1086,144
1086,3510
1086,2146
1086,1097
1086,3299
1086,266
1087,1027
1087,367
1087,2700
1087,52
1087,1721
1087,3484
1087,590
1087,2761
1087,838
1087,3362
1088,1186
1088,1249
1088,3578
1088,3326
1088,2858
1088,357
1088,429
1088,1238
1088,3565
1088,1914
1089,373
1089,829
1089,2917
1089,3090
1089,3328
1089,3864
1089,274
1089,1329
1089,2672
1089,2023
1090,2273
1090,2997
1090,480
1090,2987
1090,1721
1090,3724
1090,2628
1090,1136
1090,185
1090,3081
1091,89
1091,1586
1091,3476
1091,198
1091,1291
1091,1917
1091,3719
1091,1059
1091,3146
1091,3605
1092,1381
1092,1093
1092,1760
1092,3723
1092,2338
1092,1441
1092,3113
1092,36
1092,1947
1092,3707
1093,3755
1093,1073
1093,3617
1093,1219
1093,2023
1093,2297
1093,3744
1093,3769
1093,95
1093,2542
1094,1653
1094,1101
1094,1060
1094,3301
1094,924
1094,1580
1094,2908
1094,3501
1094,3866
1094,3408
1095,1307
1095,344
1095,745
1095,2770
1095,1831
1095,3730
1095,884
1095,1721
1095,317
1095,3706
1096,3897
1096,3783
1096,2959
1096,3826
1096,1258
1096,3334
1096,3916
1096,3479
1096,2395
1096,3616
1097,1617
1097,3546
1097,34
1097,301
1097,1046
1097,1347
1097,515
1097,2762
1097,1300
1097,835
1098,1230
1098,236
1098,1247
1098,3386
1098,800
1098,3157
1098,747
1098,1500
1098,1035
1098,1265
1099,502
1099,3906
1099,110
1099,2997
1099,2377
1099,3826
1099,333
1099,2324
1099,1950
1099,685
1100,419
1100,3268
1100,1092
1100,266
1100,2654
1100,3834
1100,2947
1100,2897
1100,3768
1100,2759
1101,1884
1101,3508
1101,2089
1101,3301
1101,344
1101,3238
1101,2567
1101,1927
1101,2965
1101,2396
1102,34
1102,2858
1102,497
1102,3441
1102,1276
1102,1704
1102,356
1102,2797
1102,223
1102,1597
1103,1258
1103,1529
1103,1961
1103,3602
1103,3760
1103,3
1103,2498
1103,2952
1103,1201
1103,524
1104,2395
1104,3916
1104,2291
1104,1233
1104,3864
1104,539
1104,435
1104,1162
1104,3326
1104,1060
1105,3326
1105,3452
1105,3578
1105,2100
1105,608
1105,2025
1105,2858
1105,2151
1105,1358
1105,3135
1106,2408
1106,3156
1106,1958
1106,3738
1106,1301
1106,3812
1106,3117
1106,3786
1106,2952
1106,3879
1107,3831
1107,1719
1107,527
1107,2944
1107,3869
1107,1200
1107,953
1107,1036
1107,2941
1107,3785
1108,3124
1108,3273
1108,3783
1108,2584
1108,1544
1108,2613
1108,70
1108,1136
1108,3354
1108,3755
1109,3896
1109,344
1109,3712
1109,2338
1109,1620
1109,741
1109,2507
1109,2273
1109,41
1109,2719
1110,3793
1110,1304
1110,2987
1110,1243
1110,3117
1110,799
1110,780
1110,86
1110,124
1110,3798
1111,3751
1111,2721
1111,2675
1111,1090
1111,913
1111,3846
1111,266
1111,1479
1111,1200
1111,2460
1112,247
1112,3129
1112,2773
1112,3871
1112,2751
1112,674
1112,316
1112,3863
1112,318
1112,2536
1113,2551
1113,161
1113,1247
1113,1233
1113,551
1113,3072
1113,2542
1113,3616
1113,3018
1113,2946
1114,933
1114,3945
1114,3510
1114,3622
1114,541
1114,3442
1114,3874
1114,47
1114,1827
1114,960
1115,1222
1115,497
1115,34
1115,2302
1115,1682
1115,1957
1115,1927
1115,509
1115,356
1115,2943
1116,1081
1116,3707
1116,1464
1116,3826
1116,764
1116,3022
1116,1619
1116,838
1116,3811
1116,3273
1117,1287
1117,1243
1117,2668
1117,2613
1117,780
1117,1721
1117,2313
1117,86
1117,2019
1117,240
1118,2399
1118,3354
1118,367
1118,3901
1118,3263
1118,1544
1118,3325
1118,3871
1118,2406
1118,1214
1119,2392
1119,3793
1119,648
1119,353
1119,70
1119,2422
1119,903
1119,3788
1119,1556
1119,3578
1120,1760
1120,3510
1120,1839
1120,1923
1120,3471
1120,1639
1120,333
1120,2947
1120,27
1120,1817
1121,3897
1121,1096
1121,3783
1121,2898
1121,3163
1121,3096
1121,2683
1121,1916
1121,2948
1121,3593
1122,1129
1122,2303
1122,62
1122,1240
1122,110
1122,3334
1122,1270
1122,1694
1122,3082
1122,3639
1123,303
1123,996
1123,432
1123,2782
1123,92
1123,2411
1123,3326
1123,2701
1123,371
1123,3752
1124,700
1124,2972
1124,1648
1124,778
1124,373
1124,293
1124,924
1124,2986
1124,589
1124,1259
1125,2269
1125,435
1125,1455
1125,3682
1125,2054
1125,3
1125,2720
1125,2490
1125,1007
1125,1941
1126,303
1126,1466
1126,296
1126,1927
1126,3264
1126,2782
1126,3342
1126,62
1126,94
1126,1964
1127,3700
1127,3354
1127,3452
1127,3514
1127,3871
1127,1215
1127,924
1127,3753
1127,3623
1127,2393
1128,1191
1128,3948
1128,1243
1128,2599
1128,1502
1128,1136
1128,2516
1128,196
1128,3536
1128,3768
1129,1198
1129,546
1129,1958
1129,2635
1129,104
1129,1461
1129,306
1129,551
1129,190
1129,3753
1130,1951
1130,3210
1130,2421
1130,3535
1130,1233
1130,2009
1130,1021
1130,1681
1130,406
1130,1864
1131,2904
1131,3168
1131,1097
1131,1534
1131,1387
1131,3253
1131,2126
1131,1617
1131,3702
1131,1841
1132,60
1132,2974
1132,2193
1132,2572
1132,1126
1132,3784
1132,1394
1132,2567
1132,135
1132,1249
1133,1704
1133,2710
1133,3317
1133,1295
1133,1689
1133,3578
1133,1914
1133,1986
1133,393
1133,3703
1134,2011
1134,1221
1134,110
1134,2672
1134,674
1134,3436
1134,3915
1134,1620
1134,3105
1134,2380
1135,1242
1135,3173
1135,2330
1135,1236
1135,3354
1135,546
1135,2357
1135,1641
1135,3270
1135,1210
1136,3325
1136,377
1136,496
1136,858
1136,2001
1136,920
1136,3457
1136,2710
1136,3326
1136,296
1137,3884
1137,1265
1137,1807
1137,1183
1137,3854
1137,1185
1137,3785
1137,3266
1137,1200
1137,1210
1138,1597
1138,1224
1138,1918
1138,3897
1138,3735
1138,920
1138,2585
1138,1092
1138,356
1138,1923
1139,3949
1139,924
1139,3409
1139,1208
1139,2987
1139,926
1139,1240
1139,3083
1139,1028
1139,2336
1140,2000
1140,3760
1140,569
1140,1907
1140,345
1140,3669
1140,1218
1140,354
1140,3952
1140,3617
1141,933
1141,2985
1141,1394
1141,2437
1141,1760
1141,2881
1141,3439
1141,1381
1141,3921
1141,377
1142,1213
1142,3160
1142,3176
1142,628
1142,293
1142,1230
1142,2302
1142,3949
1142,2599
1142,3911
1143,2949
1143,3481
1143,2496
1143,2985
1143,3263
1143,63
1143,1207
1143,1354
1143,3871
1143,515
1144,3534
1144,3310
1144,1544
1144,1396
1144,2572
1144,3747
1144,1460
1144,3555
1144,497
1144,420
1145,262
1145,126
1145,529
1145,3475
1145,3539
1145,1500
1145,3704
1145,977
1145,3596
1145,2870
1146,2974
1146,2338
1146,377
1146,1680
1146,2004
1146,2362
1146,2672
1146,858
1146,3854
1146,1096
1147,1080
1147,2028
1147,1225
1147,2382
1147,1147
1147,356
1147,2791
1147,2731
1147,1923
1147,3035
1148,1136
1148,2453
1148,2014
1148,2128
1148,2411
1148,1923
1148,364
1148,1124
1148,3928
1148,3439
1149,1104
1149,2722
1149,497
1149,3301
1149,3915
1149,3457
1149,2529
1149,3948
1149,377
1149,941
1150,3755
1150,3504
1150,3623
1150,2453
1150,170
1150,1954
1150,801
1150,317
1150,42
1150,1233
1151,1221
1151,355
1151,3508
1151,1035
1151,1041
1151,516
1151,1270
1151,2944
1151,3734
1151,3948
1152,589
1152,1848
1152,2883
1152,3793
1152,3593
1152,3344
1152,3192
1152,539
1152,3948
1152,3301
1153,3793
1153,3189
1153,2060
1153,3751
1153,3250
1153,3448
1153,1344
1153,2883
1153,2460
1153,1556
1154,3534
1154,1899
1154,1544
1154,3929
1154,2770
1154,2628
1154,344
1154,2692
1154,1620
1154,332
1155,562
1155,1947
1155,2000
1155,2005
1155,2396
1155,190
1155,2993
1155,1125
1155,110
1155,3365
1156,468
1156,3868
1156,1564
1156,47
1156,3257
1156,2366
1156,3578
1156,3717
1156,1379
1156,1616
1157,2028
1157,3481
1157,1620
1157,3753
1157,1240
1157,1385
1157,2076
1157,1035
1157,317
1157,377
1158,318
1158,3810
1158,3698
1158,3409
1158,1461
1158,1061
1158,248
1158,2737
1158,240
1158,2959
1159,160
1159,3173
1159,1750
1159,2555
1159,32
1159,3718
1159,2643
1159,1949
1159,2571
1159,1996
1160,2714
1160,3705
1160,576
1160,1358
1160,1265
1160,2046
1160,3452
1160,608
1160,2998
1160,3915
1161,1207
1161,50
1161,3824
1161,3911
1161,3844
1161,3697
1161,1358
1161,203
1161,3325
1161,3588
1162,902
1162,2289
1162,2017
1162,1073
1162,2762
1162,541
1162,1240
1162,3951
1162,356
1162,3408
1163,3484
1163,1590
1163,3334
1163,3543
1163,1474
1163,1569
1163,2819
1163,3564
1163,3250
1163,1377
1164,2692
1164,1092
1164,1914
1164,3513
1164,1792
1164,920
1164,2406
1164,930
1164,3624
1164,933
1165,2533
1165,3535
1165,60
1165,3238
1165,2330
1165,1376
1165,1953
1165,1646
1165,2107
1165,1834
1166,1544
1166,551
1166,3354
1166,1019
1166,2399
1166,3783
1166,1676
1166,2924
1166,1965
1166,3755
1167,2953
1167,2388
1167,1198
1167,3578
1167,1580
1167,3537
1167,3163
1167,1461
1167,1061
1167,3755
1168,779
1168,3905
1168,265
1168,2695
1168,2762
1168,2012
1168,1920
1168,3669
1168,1291
1168,562
1169,1276
1169,2382
1169,2947
1169,996
1169,2840
1169,1088
1169,2905
1169,3712
1169,2143
1169,1747
1170,3176
1170,2987
1170,3793
1170,645
1170,1036
1170,410
1170,1623
1170,1914
1170,1687
1170,2548
1171,3593
1171,3157
1171,3893
1171,1903
1171,2556
1171,2820
1171,2384
1171,489
1171,3897
1171,3752
1172,2683
1172,3515
1172,2301
1172,2424
1172,3330
1172,306
1172,3167
1172,164
1172,2764
1172,1213
1173,1042
1173,1620
1173,2987
1173,3791
1173,2012
1173,3510
1173,2722
1173,2352
1173,3765
1173,3915
1174,3952
1174,3593
1174,2024
1174,351
1174,1066
1174,3865
1174,3481
1174,2252
1174,1556
1174,3359
1175,64
1175,3176
1175,2762
1175,3717
1175,1067
1175,2687
1175,839
1175,1610
1175,338
1175,514
1176,3489
1176,3512
1176,110
1176,47
1176,3265
1176,2005
1176,3593
1176,3535
1176,1233
1176,2848
1177,647
1177,1266
1177,3424
1177,2857
1177,1219
1177,1097
1177,1231
1177,2424
1177,2012
1177,2396
1178,3365
1178,3770
1178,954
1178,2411
1178,1304
1178,2798
1178,3787
1178,2921
1178,1942
1178,2448
1179,1217
1179,3766
1179,1200
1179,750
1179,354
1179,1244
1179,296
1179,3342
1179,824
1179,160
1180,1207
1180,2313
1180,1923
1180,3623
1180,3510
1180,2396
1180,3387
1180,2450
1180,3766
1180,546
1181,522
1181,1466
1181,54
1181,1230
1181,2186
1181,1429
1181,1584
1181,1344
1181,3554
1181,741
1182,3435
1182,2997
1182,3593
1182,2725
1182,2042
1182,2005
1182,1205
1182,318
1182,3301
1182,2953
1183,1376
1183,2006
1183,2985
1183,242
1183,3321
1183,1370
1183,3578
1183,920
1183,3769
1183,316
1184,2392
1184,1252
1184,3213
1184,386
1184,475
1184,1358
1184,196
1184,34
1184,2296
1184,1502
1185,527
1185,2019
1185,996
1185,1222
1185,3831
1185,3370
1185,3925
1185,2498
1185,1259
1185,63
1186,2644
1186,1097
1186,708
1186,1210
1186,2559
1186,926
1186,2303
1186,3568
1186,161
1186,2112
1187,3484
1187,3593
1187,3176
1187,543
1187,2504
1187,1265
1187,1213
1187,3238
1187,3306
1187,3481
1188,480
1188,1580
1188,2340
1188,21
1188,2985
1188,1030
1188,1073
1188,920
1188,1456
1188,151
1189,2108
1189,223
1189,2236
1189,2996
1189,2337
1189,838
1189,3594
1189,1980
1189,1032
1189,1196
1190,2006
1190,3213
1190,3082
1190,2640
1190,2253
1190,3578
1190,593
1190,2161
1190,1414
1190,2089
1191,1947
1191,270
1191,519
1191,1233
1191,1214
1191,2671
1191,3707
1191,300
1191,2460
1191,3812
1192,3911
1192,494
1192,2858
1192,1421
1192,2987
1192,3390
1192,899
1192,3508
1192,2746
1192,2040
1193,3753
1193,1219
1193,3863
1193,1580
1193,318
1193,28
1193,3316
1193,3624
1193,3827
1193,3513
1194,2143
1194,1587
1194,3244
1194,2382
1194,2699
1194,3895
1194,1676
1194,3735
1194,3176
1194,2952
1195,805
1195,3753
1195,3785
1195,3623
1195,2337
1195,1233
1195,3192
1195,3864
1195,611
1195,2318
1196,1784
1196,1994
1196,2076
1196,252
1196,63
1196,3753
1196,3391
1196,54
1196,588
1196,2571
1197,1214
1197,3546
1197,2302
1197,1207
1197,1233
1197,3489
1197,1196
1197,3911
1197,1617
1197,3629
1198,1198
1198,344
1198,2643
1198,2762
1198,386
1198,3765
1198,608
1198,780
1198,3264
1198,3826
1199,1203
1199,663
1199,1357
1199,1249
1199,745
1199,3194
1199,1939
1199,2915
1199,307
1199,1354
1200,3793
1200,1005
1200,3608
1200,1101
1200,1758
1200,2987
1200,2028
1200,1243
1200,2599
1200,2916
1201,1617
1201,3310
1201,3138
1201,1079
1201,1957
1201,3608
1201,3593
1201,2719
1201,3784
1201,3594
1202,1597
1202,3946
1202,2640
1202,3865
1202,3624
1202,786
1202,3163
1202,2968
1202,2770
1202,2594
1203,3949
1203,3273
1203,780
1203,3916
1203,3755
1203,86
1203,3317
1203,3593
1203,123
1203,1136
1204,420
1204,430
1204,2017
1204,922
1204,858
1204,1680
1204,800
1204,1256
1204,3933
1204,497
1205,339
1205,3479
1205,367
1205,3555
1205,1875
1205,3253
1205,1088
1205,2142
1205,149
1205,852
1206,2701
1206,546
1206,3317
1206,3705
1206,2572
1206,1266
1206,432
1206,2555
1206,3812
1206,2053
1207,2785
1207,1210
1207,838
1207,2020
1207,2312
1207,3342
1207,1419
1207,1242
1207,1694
1207,3362
1208,3354
1208,3926
1208,3948
1208,2395
1208,920
1208,3317
1208,1304
1208,3793
1208,2951
1208,539
1209,1983
1209,1036
1209,3831
1209,3176
1209,1213
1209,3310
1209,910
1209,3253
1209,247
1209,3168
1210,21
1210,3624
1210,2949
1210,3846
1210,3370
1210,341
1210,2791
1210,2028
1210,645
1210,592
1211,1097
1211,2155
1211,1035
1211,1012
1211,612
1211,1353
1211,1032
1211,1645
1211,707
1211,1028
1212,2605
1212,2396
1212,3436
1212,1079
1212,2126
1212,3566
1212,290
1212,160
1212,1353
1212,1092
1213,1219
1213,3408
1213,1271
1213,901
1213,3798
1213,3682
1213,922
1213,110
1213,919
1213,3182
1214,1011
1214,3874
1214,3159
1214,507
1214,3114
1214,1233
1214,674
1214,2716
1214,3184
1214,2130
1215,674
1215,3564
1215,2243
1215,2987
1215,1827
1215,2708
1215,3436
1215,3754
1215,3159
1215,1049
1216,3760
1216,1848
1216,1235
1216,1645
1216,3638
1216,3182
1216,3441
1216,1210
1216,3241
1216,1154
1217,3624
1217,405
1217,3301
1217,2641
1217,3713
1217,527
1217,2987
1217,2722
1217,357
1217,3866
1218,2340
1218,920
1218,2006
1218,2634
1218,933
1218,3812
1218,1224
1218,745
1218,1827
1218,1078
1219,3755
1219,3238
1219,1733
1219,1288
1219,1959
1219,3366
1219,1953
1219,3301
1219,1834
1219,1616
1220,3578
1220,1947
1220,681
1220,593
1220,3168
1220,2971
1220,3273
1220,2643
1220,3512
1220,353
1221,2794
1221,1259
1221,505
1221,3157
1221,2161
1221,2916
1221,3724
1221,808
1221,506
1221,3593
1222,1079
1222,193
1222,3793
1222,3317
1222,2701
1222,3114
1222,3624
1222,2987
1222,3484
1222,2763
1223,223
1223,1641
1223,1610
1223,3324
1223,3785
1223,3514
1223,2457
1223,2877
1223,1200
1223,3706
1224,3624
1224,2701
1224,2700
1224,3873
1224,1222
1224,3744
1224,1449
1224,1027
1224,357
1224,3793
1225,2948
1225,2986
1225,3826
1225,110
1225,2905
1225,5
1225,3370
1225,2798
1225,2302
1225,1216
1226,3916
1226,2542
1226,3952
1226,1320
1226,3317
1226,3865
1226,2714
1226,2683
1226,2987
1226,3624
1227,3854
1227,1473
1227,3481
1227,3884
1227,3793
1227,2556
1227,3494
1227,2797
1227,3738
1227,2815
1228,2725
1228,2728
1228,3452
1228,3292
1228,2242
1228,44
1228,3706
1228,1183
1228,2505
1228,2005
1229,2712
1229,2599
1229,3693
1229,1923
1229,2683
1229,110
1229,25
1229,529
1229,1243
1229,1957
1230,1394
1230,2142
1230,628
1230,296
1230,3911
1230,1204
1230,2599
1230,1104
1230,597
1230,423
1231,1769
1231,3654
1231,981
1231,849
1231,3529
1231,3816
1231,2896
1231,232
1231,1994
1231,1584
1232,3740
1232,104
1232,1947
1232,3127
1232,953
1232,919
1232,1081
1232,926
1232,1461
1232,2176
1233,1240
1233,1388
1233,1049
1233,3703
1233,3081
1233,468
1233,293
1233,2968
1233,3868
1233,3786
1234,2291
1234,1240
1234,480
1234,2761
1234,2012
1234,2987
1234,1748
1234,785
1234,2537
1234,457
1235,1888
1235,3716
1235,3501
1235,1682
1235,3566
1235,2696
1235,2150
1235,778
1235,2384
1235,673
1236,1200
1236,1265
1236,1120
1236,3771
1236,1238
1236,3675
1236,2916
1236,2985
1236,1243
1236,2203
1237,3386
1237,1610
1237,1287
1237,2200
1237,670
1237,1243
1237,3604
1237,3074
1237,2762
1237,2355
1238,2762
1238,1914
1238,1225
1238,1219
1238,1136
1238,3793
1238,2987
1238,902
1238,903
1238,3669
1239,52
1239,1962
1239,2128
1239,919
1239,1639
1239,2253
1239,3578
1239,2457
1239,1735
1239,372
1240,3594
1240,3316
1240,2959
1240,3555
1240,28
1240,3479
1240,2795
1240,3301
1240,1735
1240,898
1241,3507
1241,2628
1241,1081
1241,922
1241,3623
1241,11
1241,2529
1241,2456
1241,3481
1241,2656
1242,1409
1242,3168
1242,3948
1242,3317
1242,509
1242,3952
1242,3949
